post,label,source,dialect
اللهم لك الحمد باذن الله تعالى سيستمر النزول الى ان تصل الى الصفر يجب على الكل الاستمرار بالاجراءات الاحترازية لمنع عودة الحالات في الزيادة,normal,Data_World,slang
قريبا ان شاءالله نشوف كل الحالات صفر❤,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله في كل حال,normal,Data_World,slang
نسبة اليوم اقل من امس الحمد لله,normal,Data_World,slang
وداعاً خانة ( الألف ) في عدد الإصابات المكتشفة في آخر ٢٤ ساعة.,normal,Data_World,slang
الحمدالله 🌹,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
اللهم لك الحمد، الحمد لله ان اليوم مافي وفيات، الله يرحم اللي التوفى من المسلمين ويشفي المرضى.,normal,Data_World,slang
اللهم لك الحمد,normal,Data_World,slang
اللهم لك الحمد كما ينبغي لجلال وجهك وعظيم سلطانك,normal,Data_World,slang
الحمدالله دائماً وأبداً اللهم لك الحمد حتى ترضى ولك الحمد اذا رضيت ولك الحمد والشكر بعد الرضى,normal,Data_World,slang
الحمدلله رب العالمين. الوباء الى انحسار بإذن الله . من المهم الالتزام بالاجراءات الاحترازية وعدم الاستهتار حتى لاتضيع هذه الجهود اللتي اوصلتنا الى هذه المرحلة الجيدة بفضل الله,normal,Data_World,slang
لله الحمد ... سلّم يا رب,normal,Data_World,slang
الحمدلله.. المجهود جاب نتيجه .. استمروا .. واستعدو للمرحله الثانيه مع الاحترازات .. والفرج قريب بإذن الله,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله والشكر,normal,Data_World,slang
الحمد لله بوادر الخير بدأت تظهر اللهم يارب اشف المرضى و ازحم الموتى واجعل هذا البلد امنا مطمئنا وسائر بلاد المسلمين,normal,Data_World,slang
الحمدالله حمدا كثيرا,normal,Data_World,slang
الحمد لله، المهم الاستمرار في اخذ الاحترازات بجدية وعدم التهاون سواء مع الاهل او موظفينك، لان اي تساهل، نرجع المربع الاول، الفيروس موجود بينا، بس بالالتزام نقدر نتعايش لحد وجود اللقاح,normal,Data_World,slang
اللهم لك الحمد,normal,Data_World,slang
هذا من فضل ربي,normal,Data_World,slang
الحمدلله اخبار طيبه,normal,Data_World,slang
اللهم لك الحمد والشكر كل التحيه والتقدير لجيش لابيض وكل مسؤل عن ادارة لازمات تحياتى #اليسد المصرى,normal,Data_World,slang
الحمد لله الارقام نازلة الحمد لله بوادر خير ان شاء الله,normal,Data_World,slang
اللهم لك الحمد ...,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
لـ الله الفضل والمنه من قبل ومن بعد ..,normal,Data_World,slang
الحمدالله يا رب,normal,Data_World,slang
الحمدلله اللهم انعمت فزد,normal,Data_World,slang
الحمدالله وشكرله,normal,Data_World,slang
الحمدلله حمداً كثيراً وبارك الله في جهودكم,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
اللهم لك الحمد حمدًا كثيرًا طيبًا ،، الحمدلله عدد الحالات اللي دخلوا العناية تقل   ربي لك الحمد ،، يا جماعة الخير ،، الكل اليوم اللي يقرا التغريدة يطلع دافع بلا عن صحته وصحة عياله وصحة بلادنا يارب بنية الفرج القريب وزوال البلاء،، افرحوا بس لا تنسوا الشكر لله ،،,normal,Data_World,slang
الحمدلله حمد الشاكرين,normal,Data_World,slang
الحمد لله حتى يبلغ الحمد منتهاه .. نسأل الله الشفاء العاجل و التام للمصابين يا رب,normal,Data_World,slang
ربي لك الحمد ولك الشكر .. حمداً كثيراً طيباً مباركاً فيه كما ينبغي لجلال وجهك وعظيم سلطانك,normal,Data_World,slang
الحمدالله 😍,normal,Data_World,slang
الحمد لله والشكر والمنه,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدلله يارب تقل الحالات والله يشفيهم جميعا,normal,Data_World,slang
الحمد لله هذا من فضل الله,normal,Data_World,slang
اللهم لك الحمد انخفاض ملحوظ في كل المؤشرات مبروك علينا المرحلة الثانية مع عدم الاستهانة بالالتزام بالشروط الوقائية,normal,Data_World,slang
الحمدالله ❤,normal,Data_World,slang
الحمدلله حمداً كثيراً طيباً مباركاً فيه,normal,Data_World,slang
اللهم لك الحمد,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
اللهم لك الحمد,normal,Data_World,slang
الحمدلله رب العالمين تطور لافت في حالات الشفاء و انخفاض ملحوظ في عدد الاصابات و الحمدلله لا وفيات اليوم و انخفاض في الدخول للعناية المركزة,normal,Data_World,slang
تعلن اللجنة العليا لإدارة الأزمات أنه بناءً على معطيات الصحة العامة ومؤشرات انتشار فيروس كورونا (كوفيد-19) في المجتمع ومنها تخطي مرحلة الذروة وضعف العدد التكاثري للفايروس، فقد تقرر البدء في المرحلة الثانية من الفتح التدريجي في تاريخها المخطط 1 يوليو 2020.,normal,Data_World,slang
اللهم لك الحمد,normal,Data_World,slang
ربي لك الحمد ولك الشكر. يا ارحم الراحميين. اخيرا فتحت ابواب السماء بارزاق الخلق,normal,Data_World,slang
اللهم لك الحمد والثناء,normal,Data_World,slang
"حمدلله نجحنا وشرايكم تشقحونا من الثانيه للرابعه نستاهل ملتزمين
",normal,Data_World,slang
الحمد لله.. وربي يرفع علينا البلاء ونرجع لأيامنا العادية,normal,Data_World,slang
"واخيرا 
ما بغينا ",normal,Data_World,slang
الحمدلله من قبل ومن بعد.,normal,Data_World,slang
الحمد لله وكل الشكر لمن ساهم بالنجاح وربي يوفقكم,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
اللهم لك الحمد والشكر,normal,Data_World,slang
الله يعطيكم العافية فقد بذلتم ما في وسعكم والكره الان في ملعب السكان للحفاظ على نسب متدنيه من انتشار هذا الوباء .,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
لك الحمد والشكر يارب ..يعطيكم العافيه جميع من له صله بمكافحة فيروس كورونا,normal,Data_World,slang
الحمدلله .. ممتاز,normal,Data_World,slang
مبروك نجحنا 😍,normal,Data_World,slang
الحمدلله الفال للمرحلة الرابعة ،، مبروك عليكم النجاح يا اهل قطر ،،😍,normal,Data_World,slang
الحمدلله والشكر وكله بفضل جهود الدولة ووعي المواطنين والمقيمين وعقبال ما نفرح باخر حالة شفاء وزوال الوباء,normal,Data_World,slang
الحمد لله رب العالمين,normal,Data_World,slang
الحمد لله رب العالمين,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
الحمد الله أولاً واخيراً والشكر لكل من ساهم في هذا النجاح,normal,Data_World,slang
الحمدالله,normal,Data_World,slang
